time,open,high,low,close,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Plot,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1652464800,1.03987,1.04055,1.03937,1.04048,NaN,NaN,50.89189976251772,45.09319135432778,NaN,NaN,50,NaN,NaN,NaN,NaN
1652468400,1.04048,1.04086,1.03964,1.04019,NaN,NaN,49.88251117060284,45.7008109618364,NaN,NaN,50,NaN,NaN,NaN,NaN
1652472000,1.04019,1.04135,1.03998,1.04121,NaN,NaN,53.38459132746151,46.64156838893938,NaN,NaN,50,NaN,NaN,53.38459132746151,NaN
1652648400,1.04121,1.04121,1.03982,1.03984,NaN,NaN,48.48408388991469,46.44141795118344,NaN,NaN,50,NaN,NaN,NaN,NaN
1652652000,1.03984,1.04143,1.03984,1.04058,NaN,NaN,51.09546409689057,46.65431418850758,NaN,NaN,50,NaN,NaN,NaN,NaN
1652655600,1.04058,1.04058,1.03976,1.03981,NaN,NaN,48.34908413755731,47.44663143781269,NaN,NaN,50,NaN,NaN,NaN,NaN
1652659200,1.03981,1.04111,1.03977,1.04102,NaN,NaN,52.65560152265395,48.14626130296487,NaN,NaN,50,NaN,NaN,NaN,NaN
1652662800,1.04102,1.04173,1.04004,1.04053,NaN,NaN,50.80813398463214,48.82655422546218,NaN,NaN,50,NaN,NaN,NaN,NaN
1652666400,1.04053,1.04053,1.03941,1.04027,NaN,NaN,49.809499932954196,49.5338091874956,NaN,NaN,50,NaN,NaN,NaN,NaN
1652670000,1.04027,1.04028,1.03892,1.03967,NaN,NaN,47.48977839683845,50.34894868189207,NaN,NaN,50,47.48977839683845,NaN,NaN,NaN
1652673600,1.03967,1.04001,1.03936,1.03996,NaN,NaN,48.73256536362569,50.41105265464075,NaN,NaN,50,NaN,NaN,NaN,NaN
1652677200,1.03996,1.04079,1.03992,1.04013,NaN,NaN,49.487291006822296,50.150961349909345,NaN,NaN,50,NaN,NaN,NaN,NaN
1652680800,1.04013,1.04096,1.03952,1.04038,NaN,NaN,50.638130844194,50.041409534098484,NaN,NaN,50,NaN,NaN,NaN,NaN
1652684400,1.04038,1.04263,1.0403,1.04089,NaN,NaN,52.99106353256181,50.335692783516265,NaN,NaN,50,NaN,NaN,NaN,NaN
1652688000,1.04089,1.04344,1.04067,1.0433,NaN,NaN,62.168187616633645,51.14114191595312,NaN,NaN,50,NaN,NaN,62.168187616633645,NaN
1652691600,1.0433,1.04359,1.04151,1.0416,NaN,NaN,54.13930004085808,51.445198263828495,NaN,NaN,50,NaN,NaN,NaN,NaN
1652695200,1.0416,1.04383,1.04154,1.04356,NaN,NaN,60.47696517600422,51.95179639586727,NaN,NaN,50,NaN,NaN,NaN,NaN
1652698800,1.04356,1.04382,1.04176,1.04189,NaN,NaN,53.67122728638264,52.32230663847212,NaN,NaN,50,NaN,NaN,NaN,NaN
1652702400,1.04189,1.04345,1.04128,1.04235,NaN,NaN,55.16781167747285,52.61318860851371,NaN,NaN,50,NaN,NaN,NaN,NaN
1652706000,1.04235,1.04333,1.04022,1.04043,NaN,NaN,48.17291332456017,52.600604979013916,NaN,NaN,50,NaN,NaN,NaN,NaN
1652709600,1.04043,1.04223,1.03894,1.04031,NaN,NaN,47.76527720957259,52.25129609950811,NaN,NaN,50,47.76527720957259,NaN,NaN,NaN
1652713200,1.04031,1.04199,1.03978,1.04198,NaN,NaN,53.644151642161006,52.4538687893316,NaN,NaN,50,NaN,NaN,NaN,NaN
1652716800,1.04198,1.04283,1.04159,1.04251,NaN,NaN,55.36123409916248,52.85042122977505,NaN,NaN,50,NaN,NaN,NaN,NaN
1652720400,1.04251,1.04282,1.04178,1.04254,NaN,NaN,55.46179967633088,53.419851321167364,NaN,NaN,50,NaN,NaN,NaN,NaN
1652724000,1.04254,1.04419,1.04216,1.04372,NaN,NaN,59.34179178729782,54.17765320857252,NaN,NaN,50,NaN,NaN,NaN,NaN
1652727600,1.04372,1.04431,1.04305,1.04324,NaN,NaN,57.16038220879321,54.72573115157045,NaN,NaN,50,NaN,NaN,NaN,NaN
1652731200,1.04324,1.04353,1.043,1.04339,NaN,NaN,57.683882681200984,55.22899913992809,NaN,NaN,50,NaN,NaN,NaN,NaN
1652734800,1.04339,1.04389,1.04325,1.0436,NaN,NaN,58.44941123027098,55.61888111833589,NaN,NaN,50,NaN,NaN,NaN,NaN
1652738400,1.0436,1.04385,1.04286,1.04361,NaN,NaN,58.487923173183034,55.35600508666085,NaN,NaN,50,NaN,NaN,NaN,NaN
1652742000,1.04361,1.04397,1.04356,1.04393,NaN,NaN,59.77283215894694,55.75840023795291,NaN,NaN,50,NaN,NaN,NaN,NaN
1652745600,1.04393,1.04539,1.04392,1.04472,NaN,NaN,62.83151574125868,55.926582421185365,NaN,NaN,50,NaN,NaN,NaN,NaN
1652749200,1.04472,1.04499,1.04351,1.04493,NaN,NaN,63.62331501748905,56.637445830550114,NaN,NaN,50,NaN,NaN,NaN,NaN
1652752800,1.04493,1.04503,1.04373,1.04378,NaN,NaN,56.522258262731334,56.734192015211434,NaN,NaN,50,56.522258262731334,NaN,NaN,NaN
1652756400,1.04378,1.0443,1.0432,1.04403,NaN,NaN,57.629387410382904,57.40965444991305,NaN,NaN,50,NaN,NaN,NaN,NaN
1652760000,1.04403,1.0444,1.0436,1.04409,NaN,NaN,57.90642775245952,58.13402234583355,NaN,NaN,50,NaN,NaN,NaN,NaN
1652763600,1.04409,1.04515,1.04405,1.04473,NaN,NaN,60.84715662658514,58.64852270186385,NaN,NaN,50,NaN,NaN,NaN,NaN
1652767200,1.04473,1.04644,1.04462,1.0458,NaN,NaN,65.22172963269625,59.35284381140197,NaN,NaN,50,NaN,NaN,NaN,NaN
1652770800,1.0458,1.04748,1.04516,1.04643,NaN,NaN,67.5226144474764,60.21433058076951,NaN,NaN,50,NaN,NaN,NaN,NaN
1652774400,1.04643,1.04922,1.04564,1.04902,NaN,NaN,74.88035269718694,61.32422778861873,NaN,NaN,50,NaN,NaN,NaN,NaN
1652778000,1.04902,1.04915,1.04691,1.04752,NaN,NaN,65.60975252891049,61.927754240055684,NaN,NaN,50,NaN,NaN,NaN,NaN
1652781600,1.04752,1.05275,1.04752,1.05156,NaN,NaN,74.69629829159787,63.14292678365546,NaN,NaN,50,NaN,NaN,NaN,NaN
1652785200,1.05156,1.05556,1.05146,1.05394,NaN,NaN,78.32894990036503,64.56289383151932,NaN,NaN,50,NaN,NaN,NaN,NaN
1652788800,1.05394,1.05495,1.05275,1.05431,NaN,NaN,78.83759419537778,66.01644176167609,NaN,NaN,50,NaN,NaN,78.83759419537778,NaN
1652792400,1.05431,1.05439,1.05254,1.054,NaN,NaN,77.20261995854463,67.2614266045045,NaN,NaN,50,NaN,NaN,NaN,NaN
1652796000,1.054,1.05453,1.05257,1.05348,NaN,NaN,74.41480940596021,68.08880472341176,NaN,NaN,50,NaN,NaN,NaN,NaN
1652799600,1.05348,1.05438,1.0528,1.05329,NaN,NaN,73.37225666099661,68.78515769794801,NaN,NaN,50,73.37225666099661,NaN,NaN,NaN
1652803200,1.05329,1.05509,1.05304,1.05433,NaN,NaN,75.40356239817459,70.13382227905109,NaN,NaN,50,NaN,NaN,NaN,NaN
1652806800,1.05433,1.05528,1.05391,1.05461,NaN,NaN,75.93581940400829,71.44142456431005,NaN,NaN,50,NaN,NaN,NaN,NaN
1652810400,1.05461,1.05548,1.05214,1.05432,NaN,NaN,74.14619177679621,72.60140770890553,NaN,NaN,50,NaN,NaN,NaN,NaN
1652814000,1.05432,1.05503,1.05379,1.0546,NaN,NaN,74.76459394816926,73.59551037473297,NaN,NaN,50,NaN,NaN,NaN,NaN
1652817600,1.0546,1.05539,1.05426,1.05497,NaN,NaN,75.59530177195745,74.33647981325161,NaN,NaN,50,NaN,NaN,NaN,NaN
1652821200,1.05497,1.05517,1.0548,1.05504,NaN,NaN,75.75789011993015,74.92471378985546,NaN,NaN,50,NaN,NaN,NaN,NaN
1652824800,1.05504,1.05529,1.05477,1.05495,NaN,NaN,75.06544526242484,74.93793468737245,NaN,NaN,50,NaN,NaN,NaN,NaN
1652828400,1.05495,1.05506,1.05457,1.05489,NaN,NaN,74.57606078812,75.57838527731599,NaN,NaN,50,NaN,NaN,NaN,NaN
1652832000,1.05489,1.05637,1.05482,1.05553,NaN,NaN,76.34740257970992,75.69632129789542,NaN,NaN,50,NaN,NaN,76.34740257970992,NaN
1652835600,1.05553,1.05572,1.05364,1.05394,NaN,NaN,64.35180019538893,74.6979534618257,NaN,NaN,50,NaN,NaN,NaN,NaN
1652839200,1.05394,1.0541,1.05316,1.05355,NaN,NaN,61.78743355873098,73.48008484492236,NaN,NaN,50,NaN,NaN,NaN,NaN
1652842800,1.05355,1.05364,1.05247,1.05326,NaN,NaN,59.876720391194084,72.2425205901116,NaN,NaN,50,NaN,NaN,NaN,NaN
1652846400,1.05326,1.05356,1.05287,1.05294,NaN,NaN,57.75437108896297,71.05248928175465,NaN,NaN,50,NaN,NaN,NaN,NaN
1652850000,1.05294,1.05406,1.05294,1.05392,NaN,NaN,62.176043776615515,70.25275979001314,NaN,NaN,50,NaN,NaN,NaN,NaN
1652853600,1.05392,1.05396,1.05169,1.05212,NaN,NaN,51.51154395928227,68.54618704437799,NaN,NaN,50,NaN,NaN,NaN,NaN
1652857200,1.05212,1.05244,1.05137,1.05163,NaN,NaN,49.045370149807574,66.62544066907793,NaN,NaN,50,NaN,NaN,NaN,NaN
1652860800,1.05163,1.05207,1.04943,1.05077,NaN,NaN,44.97548611585327,64.54181883615344,NaN,NaN,50,44.97548611585327,NaN,NaN,NaN
1652864400,1.05077,1.05244,1.05063,1.05239,NaN,NaN,52.903648378941526,62.980322724065736,NaN,NaN,50,NaN,NaN,NaN,NaN
1652868000,1.05239,1.05292,1.05154,1.05186,NaN,NaN,50.347759305045756,61.17692683357205,NaN,NaN,50,NaN,NaN,NaN,NaN
1652871600,1.05186,1.05224,1.05048,1.05105,NaN,NaN,46.639231048624204,59.09702261419305,NaN,NaN,50,NaN,NaN,NaN,NaN
1652875200,1.05105,1.05262,1.05105,1.05217,NaN,NaN,51.9135003071014,57.44331226024138,NaN,NaN,50,NaN,NaN,NaN,NaN
1652878800,1.05217,1.05419,1.05165,1.05179,NaN,NaN,50.103983058693984,55.69530670813951,NaN,NaN,50,NaN,NaN,NaN,NaN
1652882400,1.05179,1.05243,1.04946,1.05101,NaN,NaN,46.51960260610241,53.564749567167546,NaN,NaN,50,NaN,NaN,NaN,NaN
1652886000,1.05101,1.05152,1.04891,1.04912,NaN,NaN,39.20152947895544,51.768301658850866,NaN,NaN,50,NaN,NaN,NaN,NaN
1652889600,1.04912,1.04982,1.04826,1.04874,NaN,NaN,37.910239580350165,50.06278780325224,NaN,NaN,50,NaN,NaN,NaN,NaN
1652893200,1.04874,1.04885,1.04759,1.04778,NaN,NaN,34.792243954415824,48.2710394863395,NaN,NaN,50,NaN,NaN,NaN,NaN
1652896800,1.04778,1.04855,1.04731,1.0474,NaN,NaN,33.61373524972406,46.5467083549653,NaN,NaN,50,NaN,NaN,NaN,NaN
1652900400,1.0474,1.04755,1.04648,1.04662,NaN,NaN,31.272181043788763,44.339289588334815,NaN,NaN,50,NaN,NaN,NaN,NaN
1652904000,1.04662,1.04672,1.04603,1.04635,NaN,NaN,30.48065433941248,42.83708318691554,NaN,NaN,50,NaN,NaN,NaN,NaN
1652907600,1.04635,1.04686,1.04615,1.04628,NaN,NaN,30.266763422966548,41.49575413499833,NaN,NaN,50,30.266763422966548,NaN,NaN,NaN
1652911200,1.04628,1.04751,1.04627,1.04748,NaN,NaN,38.264562263449086,41.01640243125517,NaN,NaN,50,NaN,NaN,NaN,NaN
1652914800,1.04748,1.04752,1.04701,1.04732,NaN,NaN,37.64461192966044,39.92647125630652,NaN,NaN,50,NaN,NaN,NaN,NaN
1652918400,1.04732,1.05004,1.04683,1.04884,NaN,NaN,46.51075797925192,39.65239973303552,NaN,NaN,50,NaN,NaN,NaN,NaN
1652922000,1.04884,1.04909,1.04789,1.04867,NaN,NaN,45.727635559693745,39.58728576954049,NaN,NaN,50,NaN,NaN,NaN,NaN
1652925600,1.04867,1.0501,1.04834,1.04969,NaN,NaN,51.05287745279717,39.525812708518764,NaN,NaN,50,NaN,NaN,NaN,NaN
1652929200,1.04969,1.05069,1.0496,1.05003,NaN,NaN,52.718272844218035,39.71254769319905,NaN,NaN,50,NaN,NaN,52.718272844218035,NaN
1652932800,1.05003,1.05069,1.04962,1.04963,NaN,NaN,50.53962053427663,39.99969183092578,NaN,NaN,50,NaN,NaN,NaN,NaN
1652936400,1.04963,1.05023,1.04859,1.04865,NaN,NaN,45.570687933833824,40.45463172055995,NaN,NaN,50,NaN,NaN,NaN,NaN
1652940000,1.04865,1.04939,1.04755,1.0479,NaN,NaN,42.15484060477028,40.75781750801853,NaN,NaN,50,42.15484060477028,NaN,NaN,NaN
1652943600,1.0479,1.04948,1.04652,1.04925,NaN,NaN,49.493508819142626,41.80790785549902,NaN,NaN,50,NaN,NaN,NaN,NaN
1652947200,1.04925,1.05089,1.04798,1.04965,NaN,NaN,51.45855968208843,43.08253817209647,NaN,NaN,50,NaN,NaN,NaN,NaN
1652950800,1.04965,1.05018,1.04874,1.04997,NaN,NaN,53.03288735964423,44.63687433751472,NaN,NaN,50,NaN,NaN,NaN,NaN
1652954400,1.04997,1.05349,1.0496,1.05283,NaN,NaN,64.20637776781257,47.04585458240043,NaN,NaN,50,NaN,NaN,NaN,NaN
1652958000,1.05283,1.05391,1.05136,1.05179,NaN,NaN,58.73445532175207,49.07926114659939,NaN,NaN,50,NaN,NaN,NaN,NaN
1652961600,1.05179,1.05451,1.05166,1.05379,NaN,NaN,64.92514443344147,50.983588444456004,NaN,NaN,50,NaN,NaN,NaN,NaN
1652965200,1.05379,1.05712,1.05367,1.05584,NaN,NaN,69.90832204856667,53.28813916723502,NaN,NaN,50,NaN,NaN,NaN,NaN
1652968800,1.05584,1.05935,1.05524,1.05909,NaN,NaN,75.78257476706365,55.378983223507284,NaN,NaN,50,NaN,NaN,NaN,NaN
1652972400,1.05909,1.05987,1.05758,1.05869,NaN,NaN,73.87121355410932,57.38923879453697,NaN,NaN,50,NaN,NaN,NaN,NaN
1652976000,1.05869,1.05956,1.05799,1.05935,NaN,NaN,74.99199538124509,59.099175789426106,NaN,NaN,50,NaN,NaN,NaN,NaN
1652979600,1.05935,1.06072,1.05865,1.06047,NaN,NaN,76.80986949082781,60.8200041213268,NaN,NaN,50,NaN,NaN,76.80986949082781,NaN
1652983200,1.06047,1.06065,1.05958,1.05983,NaN,NaN,73.52102780868339,62.46153321235585,NaN,NaN,50,NaN,NaN,NaN,NaN
1652986800,1.05983,1.06019,1.05834,1.05914,NaN,NaN,70.03909591306541,64.20927663944381,NaN,NaN,50,NaN,NaN,NaN,NaN
1652990400,1.05914,1.05914,1.05814,1.05882,NaN,NaN,68.42071087180594,66.08541022994636,NaN,NaN,50,NaN,NaN,NaN,NaN
1652994000,1.05882,1.05885,1.05817,1.05845,NaN,NaN,66.50713368685939,67.30066914906898,NaN,NaN,50,NaN,NaN,NaN,NaN
1652997600,1.05845,1.05874,1.05802,1.05809,NaN,NaN,64.61362217335775,68.24031646987393,NaN,NaN,50,NaN,NaN,NaN,NaN
1653001200,1.05809,1.05837,1.05783,1.05796,NaN,NaN,63.906055666038874,69.01697134890212,NaN,NaN,50,NaN,NaN,NaN,NaN
1653004800,1.05796,1.05838,1.05685,1.05765,NaN,NaN,62.15804706427611,68.87066201293524,NaN,NaN,50,NaN,NaN,NaN,NaN
1653008400,1.05765,1.05815,1.05688,1.05736,NaN,NaN,60.49112908715707,68.99613871046417,NaN,NaN,50,NaN,NaN,NaN,NaN
1653012000,1.05736,1.05739,1.05547,1.056,NaN,NaN,53.27556150200458,68.16402564393296,NaN,NaN,50,53.27556150200458,NaN,NaN,NaN
1653015600,1.056,1.05671,1.05592,1.05662,NaN,NaN,55.86046326802007,67.1606071596082,NaN,NaN,50,NaN,NaN,NaN,NaN
1653019200,1.05662,1.05746,1.05625,1.05739,NaN,NaN,58.90142161168756,65.95481050565277,NaN,NaN,50,NaN,NaN,NaN,NaN
1653022800,1.05739,1.05934,1.05712,1.05911,NaN,NaN,64.74438771583218,65.30289437434722,NaN,NaN,50,NaN,NaN,64.74438771583218,NaN
1653026400,1.05911,1.0592,1.05767,1.05782,NaN,NaN,58.07560927938731,64.09458108135736,NaN,NaN,50,NaN,NaN,NaN,NaN
1653030000,1.05782,1.0583,1.05654,1.05764,NaN,NaN,57.19042245039704,62.693192007040885,NaN,NaN,50,NaN,NaN,NaN,NaN
1653033600,1.05764,1.05814,1.05548,1.05775,NaN,NaN,57.61558230792531,61.55708875698674,NaN,NaN,50,NaN,NaN,NaN,NaN
1653037200,1.05775,1.05929,1.05723,1.05913,NaN,NaN,62.62984715807303,61.02785670305872,NaN,NaN,50,NaN,NaN,NaN,NaN
1653040800,1.05913,1.05986,1.05843,1.05889,NaN,NaN,61.27221698456133,60.517249996826955,NaN,NaN,50,NaN,NaN,NaN,NaN
1653044400,1.05889,1.05889,1.05662,1.05666,NaN,NaN,50.35067971221139,59.363217570066396,NaN,NaN,50,NaN,NaN,NaN,NaN
1653048000,1.05666,1.05801,1.05613,1.05644,NaN,NaN,49.4148852515511,58.277593504223056,NaN,NaN,50,NaN,NaN,NaN,NaN
1653051600,1.05644,1.05712,1.05559,1.05627,NaN,NaN,48.662260775208146,57.188751012020866,NaN,NaN,50,NaN,NaN,NaN,NaN
1653055200,1.05627,1.05658,1.05403,1.05566,NaN,NaN,45.95741953554319,56.03156333139709,NaN,NaN,50,NaN,NaN,NaN,NaN
1653058800,1.05566,1.05641,1.05451,1.05586,NaN,NaN,46.99764976218697,55.0677433796135,NaN,NaN,50,NaN,NaN,NaN,NaN
1653062400,1.05586,1.05603,1.05395,1.05488,NaN,NaN,42.66416381134994,54.30978640170961,NaN,NaN,50,NaN,NaN,NaN,NaN
1653066000,1.05488,1.05546,1.05443,1.0545,NaN,NaN,41.08233817438871,53.254206037878795,NaN,NaN,50,41.08233817438871,NaN,NaN,NaN
1653069600,1.0545,1.05486,1.0533,1.05458,NaN,NaN,41.573468275145245,52.01649508526862,NaN,NaN,50,NaN,NaN,NaN,NaN
1653073200,1.05458,1.05597,1.05441,1.05572,NaN,NaN,48.199919848231424,50.83474738044,NaN,NaN,50,NaN,NaN,NaN,NaN
1653076800,1.05572,1.05675,1.05528,1.05636,NaN,NaN,51.523899846123975,50.366768135206904,NaN,NaN,50,NaN,NaN,NaN,NaN
1653253200,1.05636,1.05651,1.05594,1.0563,NaN,NaN,51.19224366623105,49.93832679348076,NaN,NaN,50,NaN,NaN,NaN,NaN
1653256800,1.0563,1.05772,1.05609,1.05766,NaN,NaN,57.81989119566487,49.952920285462156,NaN,NaN,50,NaN,NaN,NaN,NaN
1653260400,1.05766,1.0578,1.05692,1.05692,NaN,NaN,53.55827226160134,49.3049506499999,NaN,NaN,50,NaN,NaN,NaN,NaN
1653264000,1.05692,1.05905,1.05682,1.0583,NaN,NaN,59.54634611048342,49.18167415899434,NaN,NaN,50,NaN,NaN,NaN,NaN
1653267600,1.0583,1.05908,1.05797,1.05881,NaN,NaN,61.52094526798543,49.97955027012106,NaN,NaN,50,NaN,NaN,NaN,NaN
1653271200,1.05881,1.05948,1.05864,1.05884,NaN,NaN,61.63956051811833,50.85274136059014,NaN,NaN,50,NaN,NaN,NaN,NaN
1653274800,1.05884,1.05936,1.05848,1.05925,NaN,NaN,63.30441850457195,51.89860976983041,NaN,NaN,50,NaN,NaN,NaN,NaN
1653278400,1.05925,1.05949,1.05898,1.05908,NaN,NaN,62.10093129005491,53.05171775229554,NaN,NaN,50,NaN,NaN,NaN,NaN
1653282000,1.05908,1.06139,1.05886,1.05993,NaN,NaN,65.62029602216708,54.38190677086555,NaN,NaN,50,NaN,NaN,NaN,NaN
1653285600,1.05993,1.06098,1.05952,1.06061,NaN,NaN,68.16705164899479,56.203541616411606,NaN,NaN,50,NaN,NaN,NaN,NaN
1653289200,1.06061,1.06106,1.05925,1.06009,NaN,NaN,64.24763527001184,57.8582056946704,NaN,NaN,50,NaN,NaN,NaN,NaN
1653292800,1.06009,1.06491,1.06008,1.06461,NaN,NaN,76.75744182437029,60.37134666247219,NaN,NaN,50,NaN,NaN,NaN,NaN
1653296400,1.06461,1.06875,1.06454,1.06785,NaN,NaN,81.70032599757204,62.764232815996515,NaN,NaN,50,NaN,NaN,81.70032599757204,NaN
1653300000,1.06785,1.06815,1.06635,1.06759,NaN,NaN,80.2258961790154,64.81437541120305,NaN,NaN,50,NaN,NaN,NaN,NaN
1653303600,1.06759,1.06812,1.06542,1.06564,NaN,NaN,70.01964674322151,66.15918991670237,NaN,NaN,50,NaN,NaN,NaN,NaN
1653307200,1.06564,1.06604,1.06475,1.0649,NaN,NaN,66.55912943637617,66.78342121961032,NaN,NaN,50,NaN,NaN,NaN,NaN
1653310800,1.0649,1.06675,1.06445,1.06661,NaN,NaN,70.22158048074179,67.97365752097748,NaN,NaN,50,NaN,NaN,NaN,NaN
1653314400,1.06661,1.06785,1.06544,1.06685,NaN,NaN,70.70649524026146,68.77081103024736,NaN,NaN,50,NaN,NaN,NaN,NaN
1653318000,1.06685,1.06912,1.06646,1.06697,NaN,NaN,70.96111864968186,69.44510912893996,NaN,NaN,50,NaN,NaN,NaN,NaN
1653321600,1.06697,1.0681,1.06659,1.06773,NaN,NaN,72.58633479544619,70.22702157732053,NaN,NaN,50,NaN,NaN,NaN,NaN
1653325200,1.06773,1.06883,1.06717,1.06845,NaN,NaN,74.06709909086055,70.99578447634114,NaN,NaN,50,NaN,NaN,NaN,NaN
1653328800,1.06845,1.06974,1.06798,1.06932,NaN,NaN,75.77019896539463,71.97216073886541,NaN,NaN,50,NaN,NaN,75.77019896539463,NaN
1653332400,1.06932,1.06941,1.06837,1.06868,NaN,NaN,72.0230092279054,72.42949739641814,NaN,NaN,50,NaN,NaN,NaN,NaN
1653336000,1.06868,1.06938,1.06854,1.06908,NaN,NaN,72.92427334018738,72.76929894578903,NaN,NaN,50,NaN,NaN,NaN,NaN
1653339600,1.06908,1.06923,1.06854,1.06897,NaN,NaN,72.23511844566164,73.33983345833545,NaN,NaN,50,NaN,NaN,NaN,NaN
1653343200,1.06897,1.06943,1.06795,1.06837,NaN,NaN,68.4360848064456,72.74545081419798,NaN,NaN,50,NaN,NaN,NaN,NaN
1653346800,1.06837,1.06897,1.0681,1.06839,NaN,NaN,68.4955632913843,71.8022534780417,NaN,NaN,50,NaN,NaN,NaN,NaN
1653350400,1.06839,1.06862,1.06673,1.06694,NaN,NaN,59.710543507437244,70.33687114435756,NaN,NaN,50,NaN,NaN,NaN,NaN
1653354000,1.06694,1.06751,1.06666,1.06678,NaN,NaN,58.814149819751826,69.53647850696687,NaN,NaN,50,NaN,NaN,NaN,NaN
1653357600,1.06678,1.06678,1.06611,1.06643,NaN,NaN,56.80520216823972,68.83976941638569,NaN,NaN,50,NaN,NaN,NaN,NaN
1653361200,1.06643,1.06737,1.06643,1.06728,NaN,NaN,60.34755886693068,68.13448215825633,NaN,NaN,50,NaN,NaN,NaN,NaN
1653364800,1.06728,1.06735,1.0663,1.06635,NaN,NaN,55.03003620377084,67.0147350842213,NaN,NaN,50,55.03003620377084,NaN,NaN,NaN
1653368400,1.06635,1.06689,1.06624,1.06682,NaN,NaN,57.08795596301381,66.02379489231643,NaN,NaN,50,NaN,NaN,NaN,NaN
1653372000,1.06682,1.06933,1.0666,1.06841,NaN,NaN,63.21995532913734,65.35476778758009,NaN,NaN,50,NaN,NaN,NaN,NaN
1653375600,1.06841,1.07363,1.06841,1.07309,NaN,NaN,74.68606283357339,65.39897948348813,NaN,NaN,50,NaN,NaN,74.68606283357339,NaN
1653379200,1.07309,1.07338,1.07012,1.07047,NaN,NaN,62.86966682167022,64.47751290179353,NaN,NaN,50,NaN,NaN,NaN,NaN
1653382800,1.07047,1.07192,1.07044,1.07114,NaN,NaN,64.41994721513996,63.93443704373886,NaN,NaN,50,NaN,NaN,NaN,NaN
1653386400,1.07114,1.07199,1.07049,1.07094,NaN,NaN,63.5667463884514,63.26604226147201,NaN,NaN,50,NaN,NaN,NaN,NaN
1653390000,1.07094,1.07279,1.07023,1.07146,NaN,NaN,64.86953175784927,62.73992892662826,NaN,NaN,50,NaN,NaN,NaN,NaN
1653393600,1.07146,1.0723,1.06959,1.07075,NaN,NaN,61.629117367478926,62.25371696670208,NaN,NaN,50,61.629117367478926,NaN,NaN,NaN
1653397200,1.07075,1.0739,1.07042,1.07345,NaN,NaN,68.14567567352012,62.228724993997496,NaN,NaN,50,NaN,NaN,NaN,NaN
1653400800,1.07345,1.07471,1.07206,1.07268,NaN,NaN,64.7674774950003,62.58993456453772,NaN,NaN,50,NaN,NaN,NaN,NaN
1653404400,1.07268,1.0744,1.07218,1.07432,NaN,NaN,68.36462029718754,63.2721110272117,NaN,NaN,50,NaN,NaN,68.36462029718754,NaN
1653408000,1.07432,1.07486,1.07288,1.07309,NaN,NaN,63.15653395365181,63.72577758331256,NaN,NaN,50,NaN,NaN,NaN,NaN
1653411600,1.07309,1.07375,1.07266,1.07321,NaN,NaN,63.44908779689876,63.947315364024576,NaN,NaN,50,NaN,NaN,NaN,NaN
1653415200,1.07321,1.07328,1.07222,1.07246,NaN,NaN,60.2300698666149,64.31874633994201,NaN,NaN,50,60.2300698666149,NaN,NaN,NaN
1653418800,1.07246,1.07387,1.07244,1.07302,NaN,NaN,61.788900716428515,64.65452810804305,NaN,NaN,50,NaN,NaN,NaN,NaN
1653422400,1.07302,1.07381,1.07302,1.07351,NaN,NaN,63.149953417001036,64.6495279714619,NaN,NaN,50,NaN,NaN,NaN,NaN
1653426000,1.07351,1.07379,1.07291,1.07335,NaN,NaN,62.368755504776594,63.769720305119264,NaN,NaN,50,NaN,NaN,NaN,NaN
1653429600,1.07335,1.07392,1.07324,1.07382,NaN,NaN,63.7859444674136,63.83516870838664,NaN,NaN,50,NaN,NaN,63.7859444674136,NaN
1653433200,1.07382,1.07388,1.07322,1.07329,NaN,NaN,60.99632143762872,63.590624009992986,NaN,NaN,50,NaN,NaN,NaN,NaN
1653436800,1.07329,1.07369,1.07182,1.07232,NaN,NaN,56.15576359235874,63.061268095986364,NaN,NaN,50,NaN,NaN,NaN,NaN
1653440400,1.07232,1.07236,1.07108,1.07122,NaN,NaN,51.1942041356087,62.084458980112046,NaN,NaN,50,NaN,NaN,NaN,NaN
1653444000,1.07122,1.07203,1.07033,1.07065,NaN,NaN,48.78867964930091,61.16728485738504,NaN,NaN,50,NaN,NaN,NaN,NaN
1653447600,1.07065,1.07153,1.07047,1.07139,NaN,NaN,51.94560046342826,60.01013662809277,NaN,NaN,50,NaN,NaN,NaN,NaN
1653451200,1.07139,1.07142,1.07053,1.07056,NaN,NaN,48.345729844675716,58.83715465306959,NaN,NaN,50,NaN,NaN,NaN,NaN
1653454800,1.07056,1.0709,1.07027,1.07084,NaN,NaN,49.614287322064875,57.49784515484654,NaN,NaN,50,NaN,NaN,NaN,NaN
1653458400,1.07084,1.07084,1.06916,1.06977,NaN,NaN,45.06014180085302,56.205245715360924,NaN,NaN,50,NaN,NaN,NaN,NaN
1653462000,1.06977,1.06997,1.06819,1.06843,NaN,NaN,40.096379154939726,54.537195098078136,NaN,NaN,50,NaN,NaN,NaN,NaN
1653465600,1.06843,1.06863,1.06667,1.06701,NaN,NaN,35.61859215139317,52.77923240413372,NaN,NaN,50,NaN,NaN,NaN,NaN
1653469200,1.06701,1.06793,1.06623,1.06758,NaN,NaN,38.583521710491254,51.12170533228106,NaN,NaN,50,NaN,NaN,NaN,NaN
