Date,Date,Open,High,Low,Close,Daily_Returns,Middle_Band,Upper_Band,Lower_Band,Log_Returns,SpreadOC,SpreadLH,MACD,Signal_Line_MACD,RSI,SMI,weekday,hour,upper_barrier,lower_barrier,t1,touch_upper,touch_lower,label
2016-04-21 13:01:00,2016-04-21 13:01:00,1.137655,1.139045,1.12757,1.129595,-0.007084748891360015,1.131610625,1.1389495008246713,1.1242717491753287,0.0014130083255681132,1.00713530070512,0.9899257711503934,-2.3671222951548998e-05,8.696154078645263e-05,51.91637630662026,29069.431711569458,4,13,1.1349631890357186,1.1242268109642812,2016-04-22 13:01:00,2016-04-27 18:01:00,2016-04-22 15:01:00,0.0
2016-04-21 15:01:00,2016-04-21 15:01:00,1.12888,1.130585,1.126925,1.129965,0.000327551024924988,1.1317670833333333,1.138778175735167,1.1247559909314997,0.003328645576765073,0.9990397932679331,0.9967627378746401,-0.00023029341097680067,2.351055043380197e-05,54.67097897748504,28977.610403613573,4,15,1.135276752167814,1.124653247832186,2016-04-22 15:01:00,2016-04-27 18:01:00,2016-04-22 13:01:00,-1.0
2016-04-22 01:01:00,2016-04-22 01:01:00,1.129785,1.131025,1.128215,1.130095,0.00011504781121529639,1.1319410416666666,1.1385417642748104,1.125340319058523,0.003701220750856214,0.9997256867785451,0.9975155279503106,-0.0003791820949168301,-5.702797863632445e-05,55.214187585862476,28790.23801074299,5,1,1.1354039301375705,1.1247860698624297,2016-04-23 01:01:00,2016-04-27 18:01:00,2016-04-22 13:01:00,-1.0
2016-04-22 07:01:00,2016-04-22 07:01:00,1.129425,1.13089,1.12644,1.127975,-0.0018759484822074013,1.132003125,1.138414981417433,1.125591268582567,0.0013218244874130174,1.0012854894833663,0.9960650461141226,-0.0006606284188594991,-0.0001777480666809594,51.79129598461168,28523.04791672075,5,7,1.1333522693981444,1.1225977306018555,2016-04-23 07:01:00,2016-04-26 14:01:00,2016-04-24 22:01:00,0.0
2016-04-22 10:01:00,2016-04-22 10:01:00,1.127935,1.129165,1.1256,1.126895,-0.000957468028989994,1.1319791666666668,1.1384655857006518,1.1254927476326817,-0.0005101214865108716,1.0009228898877003,0.9968427997679701,-0.00095976011518073,-0.0003341504763809135,49.31030346647476,28189.937570116355,5,10,1.1322717255956118,1.1215182744043881,2016-04-23 10:01:00,2016-04-26 14:01:00,2016-05-19 06:01:00,0.0
2016-04-22 13:01:00,2016-04-22 13:01:00,1.12563,1.12809,1.12453,1.12519,-0.0015130069793548584,1.131798125,1.1387919805719469,1.1248042694280531,-0.003854133323140459,1.000391045067944,0.99684422342189,-0.0013191965141199358,-0.0005311596839287179,44.74289171203865,27803.049666264902,5,13,1.1305245373159238,1.119855462684076,2016-04-23 13:01:00,2016-04-26 12:01:00,2016-05-19 12:01:00,0.0
2016-04-22 15:01:00,2016-04-22 15:01:00,1.124015,1.127015,1.123735,1.123875,-0.0011686915098783057,1.131615,1.1391996412314016,1.1240303587685985,-0.003902950812753335,1.000124569013458,0.9970896571917852,-0.0016906729347803129,-0.000763062334099037,44.688821752265675,27373.03216358881,5,15,1.129205283478801,1.1185447165211988,2016-04-23 15:01:00,2016-04-26 09:01:00,2016-05-19 12:01:00,0.0
2016-04-24 22:01:00,2016-04-24 22:01:00,1.122285,1.12403,1.121815,1.123115,-0.0006762317873427737,1.1313722916666666,1.1396549041400614,1.1230896791932719,-0.005173064592147287,0.9992609839597903,0.9980294120263693,-0.002023075567095134,-0.0010150649806982565,42.97600385867601,26909.210814867874,7,22,1.1284340802123232,1.117795919787677,2016-04-25 22:01:00,2016-04-26 09:01:00,2016-05-24 07:01:00,0.0
2016-04-25 07:01:00,2016-04-25 07:01:00,1.123955,1.125875,1.12233,1.12544,0.0020701352933580885,1.1311545833333334,1.1397822828688837,1.122526883797783,-0.004631884900376192,0.998680516064828,0.9968513378483402,-0.002074979902189522,-0.0012270479649965098,43.78937358849392,26419.902567958834,1,7,1.1308147298796738,1.120065270120326,2016-04-26 07:01:00,2016-04-26 12:01:00,2016-05-19 12:01:00,0.0
2016-04-25 11:01:00,2016-04-25 11:01:00,1.125505,1.1263,1.12434,1.12573,0.00025767699744094763,1.1309485416666667,1.1398557065790131,1.1220413767543203,-0.004383085409499613,0.9998001296936211,0.9982597886886263,-0.002068865294047706,-0.0013954114308067493,44.16105797614802,25912.173268767903,1,11,1.1311093610025655,1.120350638997434,2016-04-26 11:01:00,2016-04-26 12:01:00,2016-05-19 12:01:00,0.0
2016-04-25 14:01:00,2016-04-25 14:01:00,1.12572,1.126875,1.124375,1.126755,0.0009105202846153571,1.1307110416666666,1.1397534898630581,1.121668593470275,-0.005046022365877655,0.9990814329645753,0.9977814753189128,-0.0019587314524087684,-0.0015080754351271533,43.14739119980756,25392.170729831483,1,14,1.1321000263577978,1.121409973642202,2016-04-26 14:01:00,2016-04-26 14:01:00,2016-05-19 06:01:00,0.0
2016-04-25 19:01:00,2016-04-25 19:01:00,1.12602,1.12783,1.125835,1.12593,-0.0007321911151935145,1.1304358333333333,1.1396470508172816,1.121224615849385,-0.0058491221524094965,1.0000799339212916,0.9982311163916546,-0.0019159344944021939,-0.0015896472469821615,42.19912601866064,24865.052703952806,1,19,1.1312746415315937,1.1205853584684065,2016-04-26 19:01:00,2016-04-26 12:01:00,2016-05-19 09:01:00,1.0
2016-04-26 06:01:00,2016-04-26 06:01:00,1.126645,1.127575,1.125655,1.12617,0.00021315712344449622,1.130138125,1.1394225030960705,1.1208537469039295,-0.006324471121531506,1.0004217835673122,0.9982972307828748,-0.001841424803720404,-0.0016400027583298102,41.45232683335292,24335.06665227535,2,6,1.1315019918813531,1.1208380081186466,2016-04-27 06:01:00,2016-04-26 12:01:00,2016-05-19 06:01:00,1.0
2016-04-26 09:01:00,2016-04-26 09:01:00,1.12927,1.12999,1.12563,1.128535,0.002100038182512476,1.1298522916666667,1.138880003582091,1.1208245797512424,-0.006060276594737053,1.0006512868453348,0.9961415587748563,-0.001573402398727719,-0.001626682686409392,41.84885931558945,23806.20342350238,2,9,1.1339025272069851,1.123167472793015,2016-04-27 09:01:00,2016-04-26 14:01:00,2016-05-18 19:01:00,1.0
2016-04-26 12:01:00,2016-04-26 12:01:00,1.127465,1.131915,1.127075,1.13073,0.0019449994904898738,1.1295633333333333,1.1379698590938763,1.1211568075727902,-0.006114474424815663,0.9971124848549167,0.9957240605522499,-0.0011703831082210403,-0.0015354227707717217,41.745030353529366,23281.82229920122,2,12,1.1361029733646002,1.1253570266353998,2016-04-27 12:01:00,2016-04-27 18:01:00,2016-05-18 19:01:00,0.0
2016-04-26 14:01:00,2016-04-26 14:01:00,1.13288,1.133995,1.130365,1.130545,-0.00016361111848106624,1.1293247916666667,1.137248002192494,1.1214015811408393,-0.00505115077530207,1.002065375548961,0.9967989276848663,-0.0008560473893541864,-0.0013995476944882149,42.983208726559596,22764.57847590242,2,14,1.1358966101364687,1.125193389863531,2016-04-27 14:01:00,2016-04-27 18:01:00,2016-05-18 19:01:00,0.0
2016-04-26 18:01:00,2016-04-26 18:01:00,1.12929,1.13198,1.12836,1.12904,-0.0013312163602509086,1.129029375,1.1364031831203676,1.1216555668796324,-0.006260036247692971,1.0002214270530716,0.9968020636407005,-0.0007200744199931108,-0.0012636530395891941,41.59155597722951,22256.585218780332,2,18,1.1344091970997674,1.1236708029002327,2016-04-27 18:01:00,2016-04-27 17:01:00,2016-05-18 19:01:00,1.0
2016-04-27 05:01:00,2016-04-27 05:01:00,1.12967,1.131185,1.12802,1.12967,0.000557996173740527,1.128733125,1.1353384837023943,1.1221277662976055,-0.0062741497264183176,1.0,0.9972020491785163,-0.0005550805047385143,-0.0011219385326190583,41.56383483626011,21759.714995517985,3,5,1.1350417126773464,1.1242982873226535,2016-04-28 05:01:00,2016-04-27 18:01:00,2016-05-18 19:01:00,1.0
2016-04-27 08:01:00,2016-04-27 08:01:00,1.133055,1.13335,1.129145,1.1322,0.002239592093266296,1.1286595833333333,1.135057868373062,1.1222612982936044,-0.001557698011297676,1.0007551669316375,0.9962897604446993,-0.00021766270213463557,-0.0009410833665221738,47.89153028312054,21275.60873855858,3,8,1.1375919544915394,1.1268080455084606,2016-04-28 08:01:00,2016-04-29 05:01:00,2016-05-18 07:01:00,0.0
2016-04-27 12:01:00,2016-04-27 12:01:00,1.130225,1.13221,1.129325,1.13159,-0.00053877406818581,1.1286075,1.1348829199582589,1.1223320800417411,-0.001104030707036233,0.9987937327123781,0.9974518861341977,5.154930922124379e-07,-0.0007527635945992966,48.48814707305277,20805.3633245331,3,12,1.136965682096185,1.126214317903815,2016-04-28 12:01:00,2016-04-29 05:01:00,2016-05-18 07:01:00,0.0
2016-04-27 14:01:00,2016-04-27 14:01:00,1.13215,1.132895,1.13074,1.130765,-0.0007290626463649641,1.1286514583333334,1.1349737181654187,1.122329198501248,0.0009334322004016421,1.001224834514687,0.9980977937055068,0.00010563498515758774,-0.0005810838786479198,51.35135135135139,20349.804039589962,3,14,1.1359877670254557,1.1255422329745444,2016-04-28 14:01:00,2016-04-27 18:01:00,2016-05-18 19:01:00,1.0
2016-04-27 17:01:00,2016-04-27 17:01:00,1.132415,1.134455,1.130225,1.1337,0.002595587942676003,1.128813125,1.1354506741892318,1.122175575810768,0.003428292040888497,0.9988665431772074,0.9962713373381933,0.0004209207981986651,-0.0003806829432786028,54.63449593884362,19909.787261899488,3,17,1.139068282241441,1.1283317177585588,2016-04-28 17:01:00,2016-04-29 05:01:00,2016-04-27 18:01:00,-1.0
2016-04-27 18:01:00,2016-04-27 18:01:00,1.1337,1.13614,1.127165,1.132745,-0.000842374525888756,1.1289127083333332,1.1357164457839883,1.1221089708826781,0.0021121478401447333,1.000843084718979,0.9921004453676484,0.0005869604431942843,-0.00018715426598402542,52.82639545884566,19485.677803215207,3,18,1.1381252980804644,1.1273647019195354,2016-04-28 18:01:00,2016-04-29 05:01:00,2016-05-18 07:01:00,0.0
2016-04-28 02:01:00,2016-04-28 02:01:00,1.13044,1.132915,1.129625,1.130225,-0.0022246842846358472,1.128603125,1.1343388496708973,1.1228674003291026,-0.006552398348445021,1.0001902276095467,0.9970959869010475,0.000509333835220005,-4.785664574321935e-05,40.093333333333234,19077.577808664555,4,2,1.1347310918584006,1.1257189081415993,2016-04-29 02:01:00,2016-04-28 07:01:00,2016-05-18 07:01:00,1.0
2016-04-28 05:01:00,2016-04-28 05:01:00,1.13359,1.134435,1.130205,1.133525,0.002919772611648108,1.128766875,1.134835527033223,1.1226982229667768,0.0034730849008524673,1.0000573432434223,0.996271271602163,0.0007059587567761483,0.00010290643476065419,56.00183262064759,18712.719933132754,4,5,1.1369002852196144,1.1301497147803854,2016-04-29 05:01:00,2016-04-29 05:01:00,2016-05-13 14:01:00,0.0
2016-04-28 07:01:00,2016-04-28 07:01:00,1.13423,1.136815,1.133525,1.134665,0.0010057122692486153,1.1289627083333331,1.1354795233590995,1.1224458933075667,0.004150794388540126,0.9996166269339409,0.9971059495168519,0.0009429046781461725,0.00027090608343775785,57.012831990450614,18386.90069355892,4,7,1.1380663765855175,1.1312636234144826,2016-04-29 07:01:00,2016-04-29 05:01:00,2016-04-28 15:01:00,1.0
2016-04-28 10:01:00,2016-04-28 10:01:00,1.135665,1.13653,1.1337,1.134745,7.050539145891932e-05,1.1291564583333333,1.1360777289374717,1.122235187729195,0.004106256100887378,1.000810754839193,0.9975099645411911,0.0011241824834571368,0.00044156136344163365,56.94859533771654,18096.21625585754,4,10,1.1381468519669744,1.1313431480330254,2016-04-29 10:01:00,2016-04-29 05:01:00,2016-04-28 15:01:00,1.0
2016-04-28 13:01:00,2016-04-28 13:01:00,1.13457,1.13592,1.13251,1.13336,-0.0012205385350892994,1.1293808333333333,1.136488864104906,1.1222728025617605,0.004762682379264327,1.0010676219383075,0.9969980280301428,0.0011429137271228296,0.0005818318361778728,58.22765469824309,17837.0046534732,4,13,1.1366821346223774,1.1300378653776226,2016-04-29 13:01:00,2016-04-29 05:01:00,2016-05-13 14:01:00,1.0
2016-04-28 15:01:00,2016-04-28 15:01:00,1.13148,1.133985,1.131025,1.13245,-0.0008029222841815509,1.1296122916666667,1.1367441948697012,1.122480388463632,0.004917364274635958,0.9991434500419445,0.997389736195805,0.0010719719524778792,0.0006798598594378742,58.531715558286145,17606.008061774468,4,15,1.135758203325504,1.129141796674496,2016-04-29 15:01:00,2016-04-28 20:01:00,2016-05-13 14:01:00,1.0
2016-04-28 20:01:00,2016-04-28 20:01:00,1.135465,1.136195,1.132335,1.13518,0.0024107024592698867,1.1300285416666667,1.1372487141800867,1.1228083691532467,0.008839318382473134,1.0002510615056641,0.9966026958400627,0.0012219523631977758,0.0007882783601898546,64.87492555092373,17400.6186874529,4,20,1.1385386438436482,1.131821356156352,2016-04-29 20:01:00,2016-04-29 05:01:00,2016-05-13 12:01:00,1.0
2016-04-29 05:01:00,2016-04-29 05:01:00,1.13941,1.13975,1.134755,1.139025,0.003387128032558584,1.1306597916666667,1.1382728168205145,1.123046766512819,0.013390097979506445,1.0003380083843638,0.9956174599692914,0.0016322566466597799,0.0009570740174838397,70.97756854057094,17218.566556182923,5,5,1.1425862964304376,1.1354637035695623,2016-04-30 05:01:00,2016-04-29 12:01:00,2016-05-13 06:01:00,1.0
2016-04-29 07:01:00,2016-04-29 07:01:00,1.138835,1.14146,1.137835,1.137895,-0.0009920765567040801,1.131275625,1.1387307862192309,1.1238204637807692,0.013073989524328365,1.0008260867654748,0.9968242426366233,0.0018449764511199174,0.0011346545042110554,70.25767543859698,17057.329692212967,5,7,1.1414803800114304,1.1343096199885698,2016-04-30 07:01:00,2016-04-29 12:01:00,2016-05-13 06:01:00,1.0
2016-04-29 10:01:00,2016-04-29 10:01:00,1.13842,1.13999,1.136995,1.13956,0.0014632281537398928,1.1318639583333334,1.1396194702465867,1.1241084464200801,0.012468152687014802,0.9989996138860614,0.9973727839717892,0.0021234324067380683,0.001332410084716458,69.70965940815225,16914.893828229477,5,10,1.143103236823877,1.1360167631761229,2016-04-30 10:01:00,2016-04-29 12:01:00,2016-05-10 11:01:00,1.0
2016-04-29 12:01:00,2016-04-29 12:01:00,1.140475,1.14321,1.13822,1.14149,0.0016936361402646316,1.132520625,1.1407619520947703,1.1242792979052296,0.013902712438456019,0.9991108113080273,0.9956350976635964,0.00247135735878401,0.0015601995395299684,71.03577148958937,16789.457801666507,5,12,1.145077985751993,1.1379020142480067,2016-04-30 12:01:00,2016-04-29 14:01:00,2016-05-09 11:01:00,1.0
2016-04-29 14:01:00,2016-04-29 14:01:00,1.14383,1.145775,1.141225,1.145265,0.0033070810957609442,1.133291875,1.1426674936172923,1.1239162563827079,0.016294231155513584,0.9987470148830183,0.9960288887434269,0.003016924117694053,0.0018515444551627856,73.01666252176125,16679.555680227855,5,14,1.1490827453423227,1.1414472546576773,2016-04-30 14:01:00,2016-05-02 11:01:00,2016-05-05 14:01:00,0.0
2016-04-29 16:01:00,2016-04-29 16:01:00,1.144035,1.145955,1.143605,1.14405,-0.0010608898377231224,1.134046875,1.143856340177349,1.1242374098226509,0.01596523747386695,0.999986888684935,0.9979493086552264,0.0033130584830201038,0.0021438472607342492,72.31527093596087,16583.394609961295,5,16,1.1478943768783878,1.1402056231216122,2016-04-30 16:01:00,2016-05-02 06:01:00,2016-05-05 14:01:00,0.0
2016-04-29 20:01:00,2016-04-29 20:01:00,1.145085,1.145605,1.143365,1.14488,0.0007254927669244626,1.1348264583333334,1.1449905269637393,1.1246623897029275,0.0164773327894375,1.000179058067221,0.9980447012713806,0.0035735277608908156,0.002429783360765563,72.71182325807268,16503.10534519976,5,20,1.1487208421473056,1.1410391578526942,2016-04-30 20:01:00,2016-05-02 11:01:00,2016-05-05 14:01:00,0.0
2016-05-02 06:01:00,2016-05-02 06:01:00,1.14677,1.14816,1.14488,1.145995,0.0009739011948852738,1.1355539583333334,1.1463200435607321,1.1247878731059346,0.015352923865596352,1.0006762682210655,0.997143255295429,0.0038258210383008695,0.0027089908962726244,71.85778668002038,16436.86846134324,1,6,1.149780774798571,1.142209225201429,2016-05-03 06:01:00,2016-05-02 14:01:00,2016-05-05 12:01:00,1.0
2016-05-02 11:01:00,2016-05-02 11:01:00,1.147855,1.14929,1.144835,1.147815,0.0015881395643086993,1.1362658333333335,1.1479230727957659,1.1246085938709012,0.014996693241805949,1.0000348488214565,0.9961236937587555,0.004125072796518969,0.0029922072763218935,71.59105269809208,16383.120220530262,1,11,1.151582280475913,1.1440477195240868,2016-05-03 11:01:00,2016-05-02 14:01:00,2016-05-05 08:01:00,1.0
2016-05-02 14:01:00,2016-05-02 14:01:00,1.152145,1.153525,1.146915,1.15117,0.002922944899657276,1.1371252083333332,1.1499995591330798,1.1242508575335866,0.01807899914821842,1.0008469643927482,0.9942697384105242,0.004580155253282259,0.003309796871713967,74.13127413127467,16340.601194640214,1,14,1.1550758621428647,1.1472641378571353,2016-05-03 14:01:00,2016-05-03 07:01:00,2016-05-04 10:01:00,1.0
2016-05-02 17:01:00,2016-05-02 17:01:00,1.152405,1.153305,1.150605,1.15175,0.0005038352285067216,1.1380714583333333,1.151776936920291,1.1243659797463756,0.019914810710274893,1.000568699804645,0.9976589020250498,0.004930773642446873,0.0036339922258605485,77.15857450370761,16307.913126179128,1,17,1.1555248220701968,1.1479751779298033,2016-05-03 17:01:00,2016-05-03 07:01:00,2016-05-04 01:01:00,1.0
2016-05-03 04:01:00,2016-05-03 04:01:00,1.15318,1.15419,1.15143,1.153255,0.0013067071847188139,1.1390541666666667,1.153601594847178,1.1245067384861553,0.02066282434439546,0.9999349666812631,0.997608712603644,0.005269340487034979,0.003961061878095435,77.62680098395255,16283.896415395619,2,4,1.157038662704848,1.149471337295152,2016-05-04 04:01:00,2016-05-03 07:01:00,2016-05-04 01:01:00,1.0
2016-05-03 07:01:00,2016-05-03 07:01:00,1.15648,1.159755,1.15272,1.159305,0.005246021044782001,1.1401835416666666,1.1565986144006755,1.1237684689326577,0.023658045011963693,0.9975631951902216,0.993934063659997,0.0059571710292392055,0.00436028370832419,79.33124120766183,16267.94059063491,2,7,1.1635976195938822,1.1550123804061179,2016-05-04 07:01:00,2017-07-20 14:01:00,2016-05-03 12:01:00,-1.0
2016-05-03 09:01:00,2016-05-03 09:01:00,1.15922,1.161635,1.158665,1.159105,-0.0001725171546745896,1.14133,1.1590328214405787,1.1236271785594212,0.0240244322335797,1.0000992144801375,0.997443258854976,0.006412227197299503,0.004770672406119253,80.04148924555119,16258.89084875392,2,9,1.1633698525008578,1.1548401474991423,2016-05-04 09:01:00,2017-07-20 14:01:00,2016-05-03 12:01:00,-1.0
2016-05-03 12:01:00,2016-05-03 12:01:00,1.156565,1.15915,1.154765,1.15537,-0.0032223137679503466,1.1423552083333333,1.1603516764600725,1.124358740206594,0.021526244174620356,1.0010343007002087,0.9962170556010871,0.006397730152932768,0.005096083955481956,75.25921363309756,16256.751558340226,2,12,1.160002514227975,1.150737485772025,2016-05-04 12:01:00,2017-07-20 14:01:00,2016-05-03 17:01:00,-1.0
2016-05-03 14:01:00,2016-05-03 14:01:00,1.15528,1.1564,1.15145,1.15165,-0.0032197477864233104,1.143103125,1.1610901947066241,1.125116055293376,0.015709076625361654,1.0031519993053446,0.9957194742303701,0.006016711327256008,0.005280209429836766,68.13497676298279,16260.121468847856,2,14,1.156574112522351,1.1467258874776491,2016-05-04 14:01:00,2017-07-18 13:01:00,2016-05-04 14:01:00,0.0
2016-05-03 17:01:00,2016-05-03 17:01:00,1.15268,1.153855,1.150115,1.15244,0.0006859723006120699,1.1439237500000001,1.161734585307429,1.1261129146925712,0.017237543277200094,1.0002082537919545,0.9967586915166983,0.005712645736458244,0.005366696691161062,69.96452103395879,16312.428900280656,2,17,1.1573122321887257,1.147567767811274,2016-05-04 17:01:00,2017-07-18 13:01:00,2016-05-04 10:01:00,-1.0
2016-05-04 01:01:00,2016-05-04 01:01:00,1.15052,1.1527,1.1478,1.148755,-0.003197563430634043,1.1446958333333332,1.1616121346216142,1.1277795320450523,0.016262019287687,1.0015364459784724,0.995749110783378,0.005115356219605571,0.005316428596849964,68.35016835016856,16405.330436190772,3,1,1.1537660374324847,1.1437439625675152,2016-05-05 01:01:00,2017-07-18 06:01:00,2016-05-05 08:01:00,0.0
2016-05-04 07:01:00,2016-05-04 07:01:00,1.14952,1.15114,1.147675,1.14975,0.0008661550983457555,1.145371875,1.1617118259904438,1.129031924009556,0.014212281135608587,0.9997999565122854,0.9969899404069009,0.00466847290902761,0.005186837459285493,66.83615232956349,16532.12905730588,3,7,1.1546457488985307,1.1448542511014694,2016-05-05 07:01:00,2017-07-18 11:01:00,2016-05-05 08:01:00,0.0
2016-05-04 10:01:00,2016-05-04 10:01:00,1.148275,1.15003,1.14696,1.148455,-0.0011263318112633147,1.1459464583333334,1.1616732589088201,1.1302196577578467,0.012080107656483966,0.9998432676944242,0.9973305044216236,0.004161843843372148,0.004981838736102824,64.26354985519254,16686.63381344803,3,10,1.1534059037555793,1.1435040962444205,2016-05-05 10:01:00,2017-07-18 06:01:00,2016-05-05 08:01:00,-1.0
2016-05-04 12:01:00,2016-05-04 12:01:00,1.1505,1.152955,1.14832,1.14933,0.0007618931521042871,1.1465541666666665,1.1615861484176824,1.1315221849156507,0.012771207809267208,1.0010179843909062,0.9959798951390124,0.0037872843891590957,0.004742927866714079,64.84176249109619,16863.71700015892,3,12,1.154281344118839,1.1443786558811606,2016-05-05 12:01:00,2017-07-18 11:01:00,2016-05-05 08:01:00,-1.0
2016-05-04 14:01:00,2016-05-04 14:01:00,1.15025,1.15184,1.14664,1.14923,-8.700721289789382e-05,1.1472154166666666,1.1611834095562297,1.1332474237771035,0.013905480809909287,1.00088755079488,0.9954854840950134,0.003442688983275488,0.004482880090026361,66.5830721003137,17058.763890871538,3,14,1.1541167659972116,1.1443432340027884,2016-05-05 14:01:00,2017-07-18 11:01:00,2016-05-05 08:01:00,-1.0
2016-05-04 17:01:00,2016-05-04 17:01:00,1.14971,1.150705,1.148395,1.14913,-8.701478381178962e-05,1.1479104166666667,1.1603928094545386,1.1354280238787948,0.014621707039018097,1.0005047296650509,0.9979925350111453,0.0031254966968048414,0.004211403411382058,67.7295918367349,17267.75361331396,3,17,1.1539811673101446,1.1442788326898554,2016-05-05 17:01:00,2017-07-18 11:01:00,2016-05-05 08:01:00,-1.0
2016-05-05 04:01:00,2016-05-05 04:01:00,1.148815,1.1503,1.14821,1.14842,-0.0006178587279072056,1.1484620833333332,1.1597048614662284,1.137219305200438,0.011595855980157431,1.0003439508193865,0.9981830826740848,0.0027847278490367167,0.003926068298912989,64.70457574411384,17482.491115733174,4,4,1.1532180545508814,1.1436219454491185,2016-05-06 04:01:00,2017-07-18 06:01:00,2016-05-05 08:01:00,-1.0
2016-05-05 08:01:00,2016-05-05 08:01:00,1.14559,1.14938,1.143295,1.143825,-0.004001149405269744,1.1486620833333332,1.1593618138934245,1.1379623527732419,0.004205275925914012,1.0015430682141062,0.9947058414101515,0.00211945621219245,0.0035647458815688815,55.24360935110356,17700.12451739036,4,8,1.1488234089912663,1.1388265910087338,2016-05-06 08:01:00,2017-07-12 05:01:00,2016-05-05 14:01:00,-1.0
2016-05-05 12:01:00,2016-05-05 12:01:00,1.14322,1.144495,1.1418,1.143425,-0.0003497038445567924,1.1488924999999999,1.158835879707151,1.1389491202928488,0.004848079911074643,0.9998207140826901,0.997645249651593,0.0015421698162352282,0.003160230668502151,56.138987566607284,17918.76438492785,4,12,1.1483964054205273,1.1384535945794725,2016-05-06 12:01:00,2017-07-12 05:01:00,2016-05-08 23:01:00,0.0
2016-05-05 14:01:00,2016-05-05 14:01:00,1.140755,1.143655,1.1386,1.13984,-0.0031353171392963786,1.1489041666666666,1.1588023969286592,1.139005936404674,0.00024567868860961653,1.0008027442448062,0.9955799607399084,0.0007863224140893799,0.002685449017619597,50.298126064736,18136.39284621215,4,14,1.1449900467294418,1.134689953270558,2016-05-06 14:01:00,2016-05-06 12:01:00,2016-05-13 06:01:00,1.0
2016-05-05 18:01:00,2016-05-05 18:01:00,1.13992,1.14152,1.139185,1.139855,1.315974171811618e-05,1.1488360416666668,1.1589670289910714,1.138705054342262,-0.0014333652121273758,1.0000570247970137,0.9979544817436399,0.00018636992050979906,0.0021856331981976373,48.18514818514838,18351.774372446438,4,18,1.1449401369254653,1.1347698630745349,2016-05-06 18:01:00,2016-05-06 12:01:00,2016-05-13 06:01:00,1.0
2016-05-06 06:01:00,2016-05-06 06:01:00,1.139965,1.14193,1.13928,1.141545,0.001482644722355042,1.1486810416666666,1.1591483202794939,1.1382137630538394,-0.0032534432517928964,0.9986159108926935,0.9976793673867927,-0.00015098738836893943,0.001718309080884322,45.67039106145256,18564.094377072335,5,6,1.1464313160425563,1.1366586839574435,2016-05-07 06:01:00,2016-05-06 12:01:00,2016-05-10 11:01:00,1.0
2016-05-06 09:01:00,2016-05-06 09:01:00,1.14224,1.143085,1.14086,1.142275,0.0006394842078059071,1.1486070833333333,1.159234791956564,1.1379793747101026,-0.0015527104472144613,0.9999693593924405,0.9980535130808296,-0.0003553443980219839,0.0013035783851030609,47.91053560918177,18772.558741051274,5,9,1.1471555333349757,1.1373944666650242,2016-05-07 09:01:00,2016-05-06 12:01:00,2016-05-10 07:01:00,1.0
2016-05-06 12:01:00,2016-05-06 12:01:00,1.142565,1.1481,1.14023,1.143565,0.0011293252500492734,1.1485522916666666,1.1592733517940144,1.1378312315393189,-0.0011492521294900432,0.9991255416176607,0.9931451964114626,-0.00040849767455330976,0.0009611631731717867,48.46861534878309,18955.25029828206,5,12,1.1484694600426502,1.1386605399573497,2016-05-07 12:01:00,2017-07-12 05:01:00,2016-05-08 23:01:00,0.0
2016-05-06 13:01:00,2016-05-06 13:01:00,1.143565,1.144215,1.14034,1.142545,-0.0008919475499862273,1.1484085416666667,1.1593627020751236,1.1374543812582099,-0.0030150249621878605,1.0008927438306587,0.9966133987056628,-0.0005268542567411494,0.0006635596871891995,45.973389355742064,19114.845584738458,5,13,1.1474342217836253,1.1376557782163745,2016-05-07 13:01:00,2017-07-11 18:01:00,2016-05-09 11:01:00,0.0
2016-05-06 15:01:00,2016-05-06 15:01:00,1.142215,1.14324,1.14013,1.141995,-0.00048138147731580094,1.1481660416666666,1.1594283933321408,1.1369036900011924,-0.005083402145041348,1.0001926453268184,0.99727966131346,-0.0006574543794608534,0.0003993568738591889,42.99975944190524,19253.809878124113,5,15,1.1468122233627338,1.1371777766372664,2016-05-07 15:01:00,2017-07-11 18:01:00,2016-05-10 07:01:00,0.0
2016-05-08 23:01:00,2016-05-08 23:01:00,1.139725,1.142945,1.1384,1.13856,-0.003007894080096718,1.147640625,1.1594798377795603,1.1358014122204396,-0.011014510432456047,1.001023222315908,0.996023430698765,-0.0010263011493472085,0.00011422526921790944,34.86194477791106,19374.042381476265,7,23,1.1432810976093941,1.133838902390606,2016-05-09 23:01:00,2016-05-11 15:01:00,2016-05-13 09:01:00,0.0
2016-05-09 07:01:00,2016-05-09 07:01:00,1.14169,1.141995,1.13803,1.13936,0.0007026419336704226,1.147124375,1.1592916544689067,1.1349570955310933,-0.010815823582211835,1.0020450077236345,0.9965280058143863,-0.001239770257954964,-0.00015657383621666527,35.204203486983246,19477.739391037485,1,7,1.1440944352976141,1.1346255647023857,2016-05-10 07:01:00,2016-05-11 15:01:00,2016-05-13 06:01:00,0.0
2016-05-09 11:01:00,2016-05-09 11:01:00,1.13898,1.1407,1.13753,1.13813,-0.0010795534335064083,1.1464941666666666,1.1589005309754752,1.134087802357858,-0.013201814339133715,1.0007468391132823,0.9972210046462697,-0.001491009357200923,-0.0004234609404135169,31.81872821252557,19566.64090402124,1,11,1.142789266078858,1.1334707339211425,2016-05-10 11:01:00,2016-05-11 13:01:00,2016-05-13 09:01:00,0.0
